placeDcid,placeName,Date:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Value:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Source:Count_Person_Civilian_SingleMotherFamilyHousehold_NonInstitutionalized,Date:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Value:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Source:Count_Person_25OrMoreYears_EducationalAttainmentHighSchoolGraduateGedOrAlternative_NoHealthInsurance,Date:Percent_Person_Obesity,Value:Percent_Person_Obesity,Source:Percent_Person_Obesity,Date:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Value:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Source:Amount_EconomicActivity_GrossDomesticProduction_RealValue,Date:Count_HousingUnit,Value:Count_HousingUnit,Source:Count_HousingUnit
geoId/38025,Dunn County,2020,272,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,205,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.9,https://www.cdc.gov/places/index.html,2018,973681000,https://www.bea.gov/,2020,2606,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48215,Hidalgo County,2020,213282,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,47608,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,45,https://www.cdc.gov/places/index.html,2018,21017756000,https://www.bea.gov/,2020,281380,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48327,Menard County,2020,82,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,118,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.8,https://www.cdc.gov/places/index.html,2018,65819000,https://www.bea.gov/,2020,1826,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53057,Skagit County,2020,15548,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3756,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,28.9,https://www.cdc.gov/places/index.html,2018,7469437000,https://www.bea.gov/,2020,54317,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/06043,Mariposa County,2020,2108,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,517,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,26.3,https://www.cdc.gov/places/index.html,2018,811272000,https://www.bea.gov/,2020,10525,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20073,Greenwood County,2020,703,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,234,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.8,https://www.cdc.gov/places/index.html,2018,161367000,https://www.bea.gov/,2020,4032,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22027,Claiborne Parish,2020,3338,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,950,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,43.7,https://www.cdc.gov/places/index.html,2018,517129000,https://www.bea.gov/,2020,7900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26047,Emmet County,2020,3684,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1304,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,31.9,https://www.cdc.gov/places/index.html,2018,1562456000,https://www.bea.gov/,2020,21753,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27033,Cottonwood County,2020,1098,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,170,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.1,https://www.cdc.gov/places/index.html,2018,701471000,https://www.bea.gov/,2020,5418,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/30023,Deer Lodge County,2020,1513,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,328,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,30.5,https://www.cdc.gov/places/index.html,2018,257985000,https://www.bea.gov/,2020,5218,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/30107,Wheatland County,2020,180,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,101,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.1,https://www.cdc.gov/places/index.html,2018,97636000,https://www.bea.gov/,2020,1237,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/36059,Nassau County,2020,177909,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,25035,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,25,https://www.cdc.gov/places/index.html,2018,81196003000,https://www.bea.gov/,2020,473238,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38027,Eddy County,2020,162,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,64,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.7,https://www.cdc.gov/places/index.html,2018,115790000,https://www.bea.gov/,2020,1283,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/40063,Hughes County,2020,2804,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,826,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.7,https://www.cdc.gov/places/index.html,2018,336760000,https://www.bea.gov/,2020,6263,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45027,Clarendon County,2020,8565,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1884,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.9,https://www.cdc.gov/places/index.html,2018,551261000,https://www.bea.gov/,2020,17908,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48069,Castro County,2020,1386,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,697,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39.1,https://www.cdc.gov/places/index.html,2018,438483000,https://www.bea.gov/,2020,3179,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48423,Smith County,2020,36150,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,9083,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.5,https://www.cdc.gov/places/index.html,2018,10179462000,https://www.bea.gov/,2020,91122,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17153,Pulaski County,2020,1355,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,214,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.4,https://www.cdc.gov/places/index.html,2018,236180000,https://www.bea.gov/,2020,3163,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21183,Ohio County,2020,3690,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1035,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.3,https://www.cdc.gov/places/index.html,2018,848711000,https://www.bea.gov/,2020,10441,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48497,Wise County,2020,9920,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3076,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39,https://www.cdc.gov/places/index.html,2018,3759232000,https://www.bea.gov/,2020,24957,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/01005,Barbour County,2020,6443,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1112,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.8,https://www.cdc.gov/places/index.html,2018,787425000,https://www.bea.gov/,2020,12057,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/12045,Gulf County,2020,1856,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,890,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,30.1,https://www.cdc.gov/places/index.html,2018,377644000,https://www.bea.gov/,2020,9678,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13077,Coweta County,2020,23045,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,5167,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,31.6,https://www.cdc.gov/places/index.html,2018,3705520000,https://www.bea.gov/,2020,55601,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/17039,De Witt County,2020,1869,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,538,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.2,https://www.cdc.gov/places/index.html,2018,1129745000,https://www.bea.gov/,2020,7578,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/19049,Dallas County,2020,6383,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,961,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,29.4,https://www.cdc.gov/places/index.html,2018,4763330000,https://www.bea.gov/,2020,37769,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/20085,Jackson County,2020,1503,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,356,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.8,https://www.cdc.gov/places/index.html,2018,316146000,https://www.bea.gov/,2020,5872,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22053,Jefferson Davis Parish,2020,5491,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1593,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.6,https://www.cdc.gov/places/index.html,2018,913264000,https://www.bea.gov/,2020,14045,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28075,Lauderdale County,2020,18538,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3068,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.4,https://www.cdc.gov/places/index.html,2018,2764388000,https://www.bea.gov/,2020,35337,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/31145,Red Willow County,2020,1096,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,287,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35,https://www.cdc.gov/places/index.html,2018,521965000,https://www.bea.gov/,2020,5320,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/51550,Chesapeake,2020,40214,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,4980,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.7,https://www.cdc.gov/places/index.html,2018,9671615000,https://www.bea.gov/,2020,91707,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26153,Schoolcraft County,2020,648,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,479,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36,https://www.cdc.gov/places/index.html,2018,311523000,https://www.bea.gov/,2020,6382,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/30003,Big Horn County,2020,2786,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1182,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38.2,https://www.cdc.gov/places/index.html,2018,962622000,https://www.bea.gov/,2020,4720,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/35023,Hidalgo County,2020,571,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,233,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.7,https://www.cdc.gov/places/index.html,2018,193173000,https://www.bea.gov/,2020,2467,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/38097,Traill County,2020,684,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,110,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.6,https://www.cdc.gov/places/index.html,2018,397360000,https://www.bea.gov/,2020,3850,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/40147,Washington County,2020,7730,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2278,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.3,https://www.cdc.gov/places/index.html,2018,7936430000,https://www.bea.gov/,2020,23739,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48123,DeWitt County,2020,2378,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,850,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,38,https://www.cdc.gov/places/index.html,2018,7076798000,https://www.bea.gov/,2020,9253,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/72007,Aguas Buenas Municipio,2020,7552,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,411,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,,,,,,,2020,10626,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21145,McCracken County,2020,10882,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2122,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.3,https://www.cdc.gov/places/index.html,2018,3679761000,https://www.bea.gov/,2020,32237,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/26059,Hillsdale County,2020,5058,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1778,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.3,https://www.cdc.gov/places/index.html,2018,1494487000,https://www.bea.gov/,2020,22055,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/27063,Jackson County,2020,716,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,140,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.8,https://www.cdc.gov/places/index.html,2018,671346000,https://www.bea.gov/,2020,5068,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48035,Bosque County,2020,2769,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,870,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35,https://www.cdc.gov/places/index.html,2018,603479000,https://www.bea.gov/,2020,9776,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/54069,Ohio County,2020,6204,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1533,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.8,https://www.cdc.gov/places/index.html,2018,3044572000,https://www.bea.gov/,2020,20882,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46081,Lawrence County,2020,2054,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1072,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,29.8,https://www.cdc.gov/places/index.html,2018,973243000,https://www.bea.gov/,2020,14206,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/46083,Lincoln County,2020,6720,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,779,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,30.2,https://www.cdc.gov/places/index.html,2018,2200313000,https://www.bea.gov/,2020,20993,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/02105,Hoonah-Angoon Census Area,2020,388,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,208,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,32.9,https://www.cdc.gov/places/index.html,2018,83216000,https://www.bea.gov/,2020,1623,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/18035,Delaware County,2020,16768,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,3911,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.8,https://www.cdc.gov/places/index.html,2018,3872532000,https://www.bea.gov/,2020,52677,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/21101,Henderson County,2020,7766,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1937,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,40.2,https://www.cdc.gov/places/index.html,2018,1917354000,https://www.bea.gov/,2020,20577,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/22037,East Feliciana Parish,2020,2691,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,996,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.5,https://www.cdc.gov/places/index.html,2018,442954000,https://www.bea.gov/,2020,8556,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/31083,Harlan County,2020,146,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,86,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.5,https://www.cdc.gov/places/index.html,2018,197579000,https://www.bea.gov/,2020,2336,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/45025,Chesterfield County,2020,9486,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,2779,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39,https://www.cdc.gov/places/index.html,2018,1438869000,https://www.bea.gov/,2020,21764,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/48365,Panola County,2020,3649,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1096,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,39.3,https://www.cdc.gov/places/index.html,2018,2727949000,https://www.bea.gov/,2020,11338,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/53047,Okanogan County,2020,6807,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1866,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,34.6,https://www.cdc.gov/places/index.html,2018,1408006000,https://www.bea.gov/,2020,23338,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/55043,Grant County,2020,4087,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1073,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,37.2,https://www.cdc.gov/places/index.html,2018,2046365000,https://www.bea.gov/,2020,22197,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/13101,Echols County,2020,597,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,291,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.9,https://www.cdc.gov/places/index.html,2018,48865000,https://www.bea.gov/,2020,1790,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/28089,Madison County,2020,18444,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,1940,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,33.2,https://www.cdc.gov/places/index.html,2018,5897999000,https://www.bea.gov/,2020,43828,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/29123,Madison County,2020,1741,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,555,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,35.5,https://www.cdc.gov/places/index.html,2018,266746000,https://www.bea.gov/,2020,5984,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/55047,Green Lake County,2020,1745,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,417,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,36.4,https://www.cdc.gov/places/index.html,2018,656023000,https://www.bea.gov/,2020,10756,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
geoId/56033,Sheridan County,2020,2739,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2014,969,https://data.census.gov/cedsci/table?q=S2701&tid=ACSST5Y2020.S2701,2018,27.7,https://www.cdc.gov/places/index.html,2018,1252386000,https://www.bea.gov/,2020,15053,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
